OrderID,OrderDate,Product,Category,CustomerID,Region,Country,Quantity,UnitPrice,Revenue,Discount,Profit
O01002,2023-01-12,Yoga Mat,Sports,C0139,East,Germany,1,58,58,15,14.45
O01003,2023-10-13,Air Purifier,Home & Kitchen,C0159,South,Germany,2,221,442,20,57.63
O01004,2023-05-05,Face Cream,Beauty,C0432,South,India,5,317,1585,10,385.4
O01005,2023-01-20,Laptop,Electronics,C0792,South,UK,2,253,506,20,82.45
O01006,2023-05-30,Face Cream,Beauty,C0789,East,Germany,1,57,57,10,5.83
O01007,2023-01-01,Yoga Mat,Sports,C0168,South,USA,5,263,1315,0,360.98
O01008,2023-05-28,Running Shoes,Sports,C0006,North,India,1,264,264,15,47.64
O01009,2023-08-10,Tennis Racket,Sports,C0716,West,UK,2,359,718,20,130.77
O01010,2023-04-06,T-shirt,Fashion,C0180,West,USA,4,231,924,15,213.01
O01011,2023-08-15,Headphones,Electronics,C0753,North,India,1,247,247,20,37.79
O01012,2023-09-09,Sneakers,Fashion,C0301,South,India,3,452,1356,20,284.71
O01013,2023-12-08,Lipstick,Beauty,C0228,South,India,5,279,1395,20,232.78
O01014,2023-05-30,Yoga Mat,Sports,C0590,North,Germany,4,44,176,0,22.2
O01015,2023-03-10,Laptop,Electronics,C0438,East,India,1,438,438,15,77.95
O01016,2023-02-26,Sneakers,Fashion,C0132,North,Canada,2,224,448,20,57.21
O01017,2023-03-02,Lipstick,Beauty,C0579,East,Germany,5,186,930,0,168.85
O01018,2023-04-13,Jacket,Fashion,C0613,South,Germany,4,289,1156,15,99.44
O01019,2023-05-24,Vacuum Cleaner,Home & Kitchen,C0750,South,Canada,4,109,436,0,111.4
O01020,2023-11-17,Cookware Set,Home & Kitchen,C0702,East,UK,2,195,390,5,81.21
O01021,2023-11-25,Headphones,Electronics,C0336,East,Germany,5,59,295,0,39.28
O01022,2023-12-02,Mixer,Home & Kitchen,C0692,West,USA,4,102,408,10,81.55
O01023,2023-02-25,Headphones,Electronics,C0792,North,India,5,96,480,0,81.59
O01024,2023-08-10,Hair Dryer,Beauty,C0412,West,Canada,4,197,788,20,158.04
O01025,2023-07-02,Hair Dryer,Beauty,C0600,South,USA,2,175,350,0,104.1
O01026,2023-05-21,Vacuum Cleaner,Home & Kitchen,C0125,West,Germany,4,112,448,15,39.03
O01027,2023-02-17,Headphones,Electronics,C0169,North,Germany,1,269,269,15,29.19
O01028,2023-08-12,Running Shoes,Sports,C0777,West,Germany,3,47,141,5,36.35
O01029,2023-08-01,Face Cream,Beauty,C0009,North,USA,1,244,244,15,28.75
O01030,2023-10-21,Shampoo,Beauty,C0626,South,USA,2,489,978,0,214.95
O01031,2023-03-06,Perfume,Beauty,C0033,East,USA,4,240,960,10,176.97
O01032,2023-08-03,Yoga Mat,Sports,C0048,North,USA,1,340,340,20,64.68
O01033,2023-11-22,Hair Dryer,Beauty,C0342,East,UK,3,328,984,5,130.38
O01034,2023-08-26,Laptop,Electronics,C0054,South,UK,1,308,308,15,77.5
O01035,2023-11-09,Air Purifier,Home & Kitchen,C0405,North,Germany,3,458,1374,5,252.51
O01036,2023-05-26,Mixer,Home & Kitchen,C0217,South,USA,3,180,540,15,95.54
O01037,2023-07-19,Toaster,Home & Kitchen,C0120,South,Germany,2,265,530,10,57.28
O01038,2023-12-01,Jacket,Fashion,C0615,West,India,4,149,596,10,76.56
O01039,2023-01-03,Face Cream,Beauty,C0637,East,Germany,3,28,84,5,13.04
O01040,2023-08-24,Toaster,Home & Kitchen,C0300,South,India,5,24,120,10,28.23
O01041,2023-08-17,Vacuum Cleaner,Home & Kitchen,C0129,West,India,4,357,1428,10,243.97
O01042,2023-07-09,Sneakers,Fashion,C0237,South,USA,3,100,300,10,75.22
O01043,2023-03-14,Running Shoes,Sports,C0099,North,USA,4,61,244,15,54.58
O01044,2023-06-17,T-shirt,Fashion,C0484,South,USA,5,488,2440,15,312.01
O01045,2023-03-31,Handbag,Fashion,C0262,West,Canada,3,372,1116,10,206.89
O01046,2023-11-29,Lipstick,Beauty,C0099,West,UK,1,408,408,5,85.12
O01047,2023-09-04,Face Cream,Beauty,C0520,West,India,3,406,1218,5,160.02
O01048,2023-03-18,Vacuum Cleaner,Home & Kitchen,C0166,North,USA,4,275,1100,0,186.61
O01049,2023-08-25,Hair Dryer,Beauty,C0096,East,India,2,317,634,15,66.07
O01050,2023-02-09,T-shirt,Fashion,C0014,South,UK,3,496,1488,5,257.34
O01051,2023-09-23,T-shirt,Fashion,C0112,East,UK,3,299,897,5,106.88
O01052,2023-06-06,Tablet,Electronics,C0253,West,UK,5,434,2170,10,552.75
O01053,2023-07-13,Headphones,Electronics,C0009,West,UK,4,440,1760,5,490.64
O01054,2023-05-10,Laptop,Electronics,C0069,South,Germany,5,468,2340,0,631.39
O01055,2023-06-23,Laptop,Electronics,C0081,West,Germany,5,431,2155,10,277.45
O01056,2023-06-12,Perfume,Beauty,C0716,East,Germany,4,60,240,20,56.79
O01057,2023-05-28,Hair Dryer,Beauty,C0717,West,Germany,4,498,1992,15,421.84
O01058,2023-01-19,Toaster,Home & Kitchen,C0229,South,UK,2,282,564,20,63.3
O01059,2023-07-11,Running Shoes,Sports,C0575,East,Germany,4,48,192,20,16.97
O01060,2023-08-06,Running Shoes,Sports,C0019,East,UK,5,397,1985,20,385.43
O01061,2023-08-18,Jacket,Fashion,C0450,West,USA,4,235,940,5,266.38
O01062,2023-05-30,Smartphone,Electronics,C0465,East,Germany,2,164,328,5,64.27
O01063,2023-11-13,Football,Sports,C0146,South,India,1,207,207,15,30.17
O01064,2023-05-24,Smartphone,Electronics,C0072,West,UK,3,451,1353,0,311.27
O01065,2023-08-16,Shampoo,Beauty,C0296,West,India,5,69,345,10,77.75
O01066,2023-05-31,Laptop,Electronics,C0723,South,Germany,3,118,354,10,59.52
O01067,2023-03-26,Tennis Racket,Sports,C0639,East,Germany,3,139,417,10,80.11
O01068,2023-01-06,Running Shoes,Sports,C0124,South,USA,2,498,996,10,238.56
O01069,2023-06-29,Lipstick,Beauty,C0560,West,India,5,386,1930,10,293.37
O01070,2023-03-10,Mixer,Home & Kitchen,C0742,East,Germany,5,92,460,0,80.05
O01071,2023-09-07,Shampoo,Beauty,C0008,South,Germany,5,455,2275,20,497.12
O01072,2023-04-14,Mixer,Home & Kitchen,C0699,North,Germany,1,201,201,15,20.29
O01073,2023-01-12,Jeans,Fashion,C0179,South,USA,3,159,477,15,93.77
O01074,2023-02-27,Shampoo,Beauty,C0068,South,Germany,1,483,483,0,50.27
O01075,2023-10-05,Yoga Mat,Sports,C0270,East,UK,4,156,624,0,133.06
O01076,2023-08-13,Shampoo,Beauty,C0180,West,Canada,3,180,540,20,46.07
O01077,2023-08-10,Toaster,Home & Kitchen,C0460,West,Canada,1,305,305,5,39.01
O01078,2023-03-21,Jeans,Fashion,C0152,South,USA,2,364,728,20,62.05
O01079,2023-01-01,Laptop,Electronics,C0144,North,UK,3,423,1269,15,214.35
O01080,2023-01-23,Tablet,Electronics,C0338,North,USA,3,379,1137,10,144.63
O01081,2023-08-22,Handbag,Fashion,C0172,East,Germany,1,115,115,15,19.4
O01082,2023-02-15,Tennis Racket,Sports,C0090,North,Canada,2,228,456,20,46.05
O01083,2023-11-22,Tennis Racket,Sports,C0173,South,UK,3,461,1383,15,327.76
O01084,2023-01-21,T-shirt,Fashion,C0162,North,UK,4,75,300,20,35.0
O01085,2023-11-07,Jeans,Fashion,C0644,South,USA,1,20,20,5,3.0
O01086,2023-03-31,Laptop,Electronics,C0409,East,UK,4,355,1420,5,264.85
O01087,2023-10-15,Laptop,Electronics,C0630,North,USA,1,376,376,5,61.73
O01088,2023-05-28,Cookware Set,Home & Kitchen,C0493,North,USA,1,269,269,20,50.98
O01089,2023-03-29,Toaster,Home & Kitchen,C0697,South,UK,5,151,755,0,123.65
O01090,2023-06-28,Smartwatch,Electronics,C0519,South,India,4,422,1688,0,347.92
O01091,2023-01-16,Smartphone,Electronics,C0566,West,Canada,2,495,990,10,178.38
O01092,2023-07-12,Vacuum Cleaner,Home & Kitchen,C0789,East,USA,1,106,106,15,17.25
O01093,2023-07-06,Running Shoes,Sports,C0201,North,Canada,3,68,204,5,55.16
O01094,2023-11-29,Football,Sports,C0602,South,Canada,3,62,186,5,52.08
O01095,2023-05-18,Handbag,Fashion,C0358,South,Canada,3,226,678,5,65.88
O01096,2023-02-23,Perfume,Beauty,C0540,South,UK,3,251,753,20,99.76
O01097,2023-07-23,Sneakers,Fashion,C0744,West,India,3,296,888,15,143.34
O01098,2023-01-19,Hair Dryer,Beauty,C0182,West,USA,4,289,1156,20,241.92
O01099,2023-05-18,Sneakers,Fashion,C0055,North,USA,3,222,666,10,135.62
O01100,2023-01-05,Cookware Set,Home & Kitchen,C0760,West,Germany,5,225,1125,10,104.7
O01101,2023-06-28,Face Cream,Beauty,C0639,East,UK,1,490,490,5,73.69
O01102,2023-08-04,Lipstick,Beauty,C0324,West,Canada,4,497,1988,15,443.84
O01103,2023-06-29,Perfume,Beauty,C0787,West,USA,1,390,390,10,66.68
O01104,2023-05-10,Jacket,Fashion,C0532,West,Germany,4,322,1288,15,199.67
O01105,2023-01-22,Tennis Racket,Sports,C0497,East,Germany,3,76,228,5,25.81
O01106,2023-12-15,Shampoo,Beauty,C0160,South,UK,4,457,1828,20,275.34
O01107,2023-02-17,Smartwatch,Electronics,C0357,East,India,2,366,732,0,121.81
O01108,2023-06-10,Air Purifier,Home & Kitchen,C0726,South,USA,2,124,248,0,72.71
O01109,2023-05-12,Face Cream,Beauty,C0034,North,Germany,5,288,1440,5,243.25
O01110,2023-01-01,Smartwatch,Electronics,C0467,East,India,4,376,1504,10,388.01
O01111,2023-12-13,Tablet,Electronics,C0714,South,USA,5,262,1310,10,217.34
O01112,2023-10-14,Smartphone,Electronics,C0325,South,Germany,2,48,96,20,19.54
O01113,2023-11-20,Face Cream,Beauty,C0436,South,India,2,478,956,20,135.45
O01114,2023-08-06,Perfume,Beauty,C0113,South,USA,3,115,345,0,85.86
O01115,2023-08-23,Sneakers,Fashion,C0146,North,Canada,3,25,75,10,11.57
O01116,2023-11-18,Yoga Mat,Sports,C0353,South,Canada,1,280,280,20,23.55
O01117,2023-11-08,Vacuum Cleaner,Home & Kitchen,C0089,East,India,4,241,964,5,229.71
O01118,2023-11-21,Handbag,Fashion,C0584,West,UK,5,59,295,5,60.06
O01119,2023-09-16,Jeans,Fashion,C0232,West,Germany,2,349,698,20,158.93
O01120,2023-09-11,Hair Dryer,Beauty,C0129,North,USA,5,433,2165,20,221.45
O01121,2023-04-28,Air Purifier,Home & Kitchen,C0622,South,Germany,2,276,552,15,102.8
O01122,2023-12-15,Toaster,Home & Kitchen,C0354,North,Germany,5,372,1860,20,232.04
O01123,2023-12-08,Handbag,Fashion,C0294,North,UK,2,350,700,0,88.78
O01124,2023-09-02,Jacket,Fashion,C0098,South,India,2,181,362,0,66.16
O01125,2023-01-19,Yoga Mat,Sports,C0039,East,UK,1,425,425,20,42.94
O01126,2023-06-01,Lipstick,Beauty,C0271,West,USA,1,207,207,20,21.77
O01127,2023-08-27,Yoga Mat,Sports,C0630,North,USA,1,414,414,0,60.14
O01128,2023-05-31,Football,Sports,C0701,East,UK,1,112,112,5,27.17
O01129,2023-05-31,T-shirt,Fashion,C0161,West,Germany,1,138,138,15,20.57
O01130,2023-07-06,Face Cream,Beauty,C0357,North,UK,4,390,1560,0,227.53
O01131,2023-11-15,Smartphone,Electronics,C0046,West,Germany,4,149,596,0,124.97
O01132,2023-11-04,Mixer,Home & Kitchen,C0079,East,UK,2,211,422,0,62.5
O01133,2023-01-13,Vacuum Cleaner,Home & Kitchen,C0755,North,Germany,3,152,456,15,54.03
O01134,2023-08-23,Shampoo,Beauty,C0467,East,India,4,253,1012,15,244.47
O01135,2023-04-18,Toaster,Home & Kitchen,C0209,North,Germany,4,75,300,20,25.07
O01136,2023-11-07,Toaster,Home & Kitchen,C0547,South,Germany,4,450,1800,10,389.13
O01137,2023-03-11,Jacket,Fashion,C0501,East,Germany,1,418,418,15,77.59
O01138,2023-01-12,Air Purifier,Home & Kitchen,C0412,East,USA,2,500,1000,10,130.12
O01139,2023-07-15,Shampoo,Beauty,C0585,East,India,3,170,510,0,147.21
O01140,2023-03-03,Jeans,Fashion,C0164,North,Germany,1,145,145,20,18.4
O01141,2023-09-05,Yoga Mat,Sports,C0381,South,UK,4,191,764,0,211.14
O01142,2023-03-17,Jeans,Fashion,C0597,South,USA,4,372,1488,0,344.54
O01143,2023-09-02,Shampoo,Beauty,C0230,North,UK,4,319,1276,5,124.5
O01144,2023-03-31,Jacket,Fashion,C0611,East,Canada,3,250,750,5,171.77
O01145,2023-05-21,Running Shoes,Sports,C0729,West,India,3,315,945,0,256.35
O01146,2023-05-14,Cookware Set,Home & Kitchen,C0249,North,Canada,1,85,85,10,22.84
O01147,2023-06-30,Yoga Mat,Sports,C0800,West,India,3,419,1257,0,174.07
O01148,2023-08-02,Smartphone,Electronics,C0468,East,UK,4,237,948,10,114.37
O01149,2023-07-12,Headphones,Electronics,C0391,South,Canada,2,43,86,0,18.38
O01150,2023-08-25,Tennis Racket,Sports,C0004,West,UK,5,498,2490,15,548.49
O01151,2023-06-08,Football,Sports,C0189,East,USA,5,81,405,15,66.96
O01152,2023-08-31,Yoga Mat,Sports,C0689,South,Canada,2,178,356,20,62.1
O01153,2023-02-01,Mixer,Home & Kitchen,C0439,North,USA,3,400,1200,10,212.36
O01154,2023-11-29,Jeans,Fashion,C0560,North,India,4,419,1676,15,154.77
O01155,2023-05-18,Air Purifier,Home & Kitchen,C0068,North,Canada,2,486,972,0,207.9
O01156,2023-03-23,Cookware Set,Home & Kitchen,C0459,South,Germany,1,146,146,20,24.97
O01157,2023-09-09,Tennis Racket,Sports,C0309,East,Canada,5,49,245,5,60.37
O01158,2023-10-08,Air Purifier,Home & Kitchen,C0367,South,UK,4,39,156,20,36.84
O01159,2023-01-24,Jeans,Fashion,C0143,West,UK,3,276,828,10,187.96
O01160,2023-08-15,Jeans,Fashion,C0671,North,UK,1,254,254,10,64.64
O01161,2023-06-08,Shampoo,Beauty,C0130,West,UK,4,270,1080,5,303.99
O01162,2023-09-28,Toaster,Home & Kitchen,C0184,East,USA,3,165,495,0,97.68
O01163,2023-09-19,T-shirt,Fashion,C0132,East,USA,4,59,236,20,19.32
O01164,2023-10-20,Running Shoes,Sports,C0389,North,Germany,2,236,472,5,101.66
O01165,2023-07-03,Lipstick,Beauty,C0279,North,Canada,1,444,444,10,74.94
O01166,2023-09-08,Jeans,Fashion,C0475,South,India,3,315,945,10,251.65
O01167,2023-12-10,Hair Dryer,Beauty,C0379,West,UK,1,460,460,5,63.0
O01168,2023-06-24,Air Purifier,Home & Kitchen,C0606,South,USA,3,55,165,15,37.12
O01169,2023-05-16,Jeans,Fashion,C0023,West,Canada,3,230,690,0,93.93
O01170,2023-07-21,Mixer,Home & Kitchen,C0681,East,India,2,468,936,0,132.35
O01171,2023-07-17,Running Shoes,Sports,C0399,East,USA,5,344,1720,15,333.39
O01172,2023-08-29,Tennis Racket,Sports,C0060,East,USA,2,488,976,10,187.7
O01173,2023-05-23,Mixer,Home & Kitchen,C0182,South,USA,5,193,965,20,113.54
O01174,2023-01-30,Sneakers,Fashion,C0780,West,India,1,402,402,10,51.0
O01175,2023-11-02,Mixer,Home & Kitchen,C0552,East,India,2,156,312,15,31.79
O01176,2023-09-28,Shampoo,Beauty,C0225,West,USA,2,238,476,15,113.16
O01177,2023-05-14,Face Cream,Beauty,C0503,West,India,5,134,670,15,154.69
O01178,2023-11-28,Cookware Set,Home & Kitchen,C0023,North,USA,4,400,1600,0,467.55
O01179,2023-03-07,Headphones,Electronics,C0318,North,Canada,3,235,705,0,182.39
O01180,2023-11-18,Lipstick,Beauty,C0181,North,Germany,3,303,909,15,228.48
O01181,2023-06-13,Jeans,Fashion,C0339,South,Canada,1,208,208,5,37.18
O01182,2023-11-07,Running Shoes,Sports,C0396,North,USA,5,400,2000,5,325.15
O01183,2023-02-20,Perfume,Beauty,C0018,North,Germany,3,321,963,15,162.08
O01184,2023-08-22,Toaster,Home & Kitchen,C0659,East,USA,1,455,455,15,107.03
O01185,2023-04-17,Smartwatch,Electronics,C0407,West,Germany,5,169,845,0,177.51
O01186,2023-01-16,Face Cream,Beauty,C0325,East,UK,4,225,900,20,91.13
O01187,2023-08-11,Perfume,Beauty,C0093,South,USA,3,499,1497,15,297.09
O01188,2023-07-21,T-shirt,Fashion,C0176,North,UK,3,311,933,5,93.0
O01189,2023-10-28,Tennis Racket,Sports,C0486,North,Germany,1,71,71,10,7.11
O01190,2023-05-06,T-shirt,Fashion,C0013,West,Germany,5,468,2340,15,298.07
O01191,2023-11-16,Sneakers,Fashion,C0472,North,USA,5,416,2080,20,498.74
O01192,2023-04-28,Mixer,Home & Kitchen,C0284,North,Germany,3,30,90,5,21.99
O01193,2023-08-25,Handbag,Fashion,C0030,East,Canada,1,96,96,5,10.72
O01194,2023-06-10,Air Purifier,Home & Kitchen,C0193,North,USA,4,272,1088,0,285.29
O01195,2023-08-27,Cookware Set,Home & Kitchen,C0258,South,UK,5,83,415,5,115.16
O01196,2023-06-26,Smartphone,Electronics,C0076,West,Germany,2,303,606,15,150.28
O01197,2023-04-14,T-shirt,Fashion,C0184,South,Germany,4,27,108,0,16.92
O01198,2023-07-03,Shampoo,Beauty,C0403,North,India,1,296,296,0,29.82
O01199,2023-10-14,Mixer,Home & Kitchen,C0645,East,UK,5,309,1545,20,205.8
O01200,2023-12-24,Yoga Mat,Sports,C0327,North,Germany,3,269,807,5,105.44
O01201,2023-09-10,Lipstick,Beauty,C0758,North,Germany,3,131,393,10,69.83
O01202,2023-07-19,Tennis Racket,Sports,C0262,East,UK,2,316,632,5,74.82
O01203,2023-10-26,Sneakers,Fashion,C0698,South,Canada,2,335,670,0,137.96
O01204,2023-01-02,Laptop,Electronics,C0051,East,Canada,5,186,930,15,128.67
O01205,2023-12-11,Handbag,Fashion,C0670,North,India,4,91,364,15,78.68
O01206,2023-04-25,Tennis Racket,Sports,C0736,North,Germany,4,318,1272,10,220.06
O01207,2023-03-10,T-shirt,Fashion,C0459,East,USA,5,177,885,0,113.68
O01208,2023-11-05,Yoga Mat,Sports,C0062,North,UK,3,210,630,10,63.44
O01209,2023-07-19,Handbag,Fashion,C0009,East,UK,1,189,189,20,30.71
O01210,2023-09-21,Yoga Mat,Sports,C0418,West,USA,5,471,2355,0,415.16
O01211,2023-11-11,Yoga Mat,Sports,C0364,South,Germany,4,106,424,0,117.88
O01212,2023-08-21,Smartwatch,Electronics,C0488,West,Germany,5,240,1200,5,119.2
O01213,2023-10-18,Sneakers,Fashion,C0152,East,India,3,127,381,0,86.54
O01214,2023-06-12,Smartphone,Electronics,C0075,North,USA,2,419,838,5,153.25
O01215,2023-06-27,Tablet,Electronics,C0027,East,Canada,5,458,2290,20,349.07
O01216,2023-10-27,Vacuum Cleaner,Home & Kitchen,C0528,East,Germany,2,429,858,15,197.51
O01217,2023-02-11,Air Purifier,Home & Kitchen,C0577,East,Germany,2,23,46,15,6.76
O01218,2023-07-27,Face Cream,Beauty,C0664,West,Germany,2,305,610,5,108.18
O01219,2023-03-09,Mixer,Home & Kitchen,C0713,South,USA,4,240,960,10,248.37
O01220,2023-08-16,Face Cream,Beauty,C0127,North,Germany,2,246,492,20,104.02
O01221,2023-01-01,Toaster,Home & Kitchen,C0056,West,India,5,391,1955,15,297.43
O01222,2023-04-14,Running Shoes,Sports,C0373,North,Canada,4,332,1328,20,109.4
O01223,2023-06-02,Shampoo,Beauty,C0782,South,UK,5,120,600,0,146.73
O01224,2023-10-06,Laptop,Electronics,C0413,South,USA,5,492,2460,15,270.64
O01225,2023-02-01,Lipstick,Beauty,C0242,North,India,2,422,844,5,223.94
O01226,2023-07-17,Smartwatch,Electronics,C0657,South,Germany,4,442,1768,20,183.79
O01227,2023-12-10,Yoga Mat,Sports,C0278,West,Germany,5,488,2440,0,307.99
O01228,2023-08-06,Jeans,Fashion,C0790,North,USA,1,353,353,0,87.42
O01229,2023-07-06,Smartphone,Electronics,C0093,South,India,2,231,462,5,120.01
O01230,2023-03-29,Smartphone,Electronics,C0358,West,Canada,4,290,1160,10,247.17
O01231,2023-11-08,Shampoo,Beauty,C0439,West,UK,4,43,172,10,45.56
O01232,2023-02-05,Sneakers,Fashion,C0534,East,India,1,350,350,0,54.29
O01233,2023-03-12,Vacuum Cleaner,Home & Kitchen,C0536,East,India,2,40,80,0,15.05
O01234,2023-07-11,Jacket,Fashion,C0361,East,UK,4,142,568,15,115.27
O01235,2023-01-22,Tennis Racket,Sports,C0042,West,USA,3,288,864,5,178.76
O01236,2023-01-31,Headphones,Electronics,C0270,South,UK,2,35,70,20,14.25
O01237,2023-12-18,Jeans,Fashion,C0288,East,USA,2,136,272,10,58.81
O01238,2023-07-03,Face Cream,Beauty,C0497,West,Germany,3,126,378,0,93.09
O01239,2023-10-05,Perfume,Beauty,C0781,South,India,4,407,1628,20,298.35
O01240,2023-09-07,Yoga Mat,Sports,C0174,North,Germany,2,123,246,0,33.78
O01241,2023-12-01,Air Purifier,Home & Kitchen,C0596,South,USA,1,371,371,0,75.53
O01242,2023-07-10,Running Shoes,Sports,C0729,West,UK,1,326,326,20,74.2
O01243,2023-01-07,Air Purifier,Home & Kitchen,C0544,South,Canada,3,235,705,10,84.71
O01244,2023-07-08,Headphones,Electronics,C0593,South,Germany,4,280,1120,5,163.22
O01245,2023-12-07,Vacuum Cleaner,Home & Kitchen,C0113,North,UK,3,376,1128,5,196.12
O01246,2023-05-14,Tablet,Electronics,C0284,North,Germany,1,179,179,20,16.24
O01247,2023-10-14,Cookware Set,Home & Kitchen,C0220,East,USA,5,272,1360,15,327.97
O01248,2023-04-27,Yoga Mat,Sports,C0176,North,India,5,218,1090,10,237.76
O01249,2023-03-07,Handbag,Fashion,C0055,West,Canada,5,290,1450,5,217.82
O01250,2023-08-08,Sneakers,Fashion,C0259,North,UK,5,161,805,0,170.43
O01251,2023-01-29,Shampoo,Beauty,C0219,West,UK,2,93,186,15,27.84
O01252,2023-12-11,Air Purifier,Home & Kitchen,C0204,West,Germany,2,140,280,5,64.52
O01253,2023-12-26,Tennis Racket,Sports,C0700,North,USA,3,55,165,0,46.66
O01254,2023-08-31,Yoga Mat,Sports,C0226,South,UK,5,461,2305,20,499.57
O01255,2023-02-08,Headphones,Electronics,C0722,East,USA,2,311,622,20,124.78
O01256,2023-05-07,Smartphone,Electronics,C0660,West,USA,4,293,1172,20,242.28
O01257,2023-02-24,Tablet,Electronics,C0762,North,India,4,441,1764,5,500.51
O01258,2023-09-11,Lipstick,Beauty,C0301,West,India,1,228,228,15,56.49
O01259,2023-01-28,Air Purifier,Home & Kitchen,C0064,North,UK,2,178,356,10,77.13
O01260,2023-12-08,Jeans,Fashion,C0567,East,USA,5,425,2125,20,287.93
O01261,2023-05-09,Cookware Set,Home & Kitchen,C0771,West,UK,1,215,215,15,38.82
O01262,2023-10-23,Football,Sports,C0214,North,USA,3,322,966,10,152.9
O01263,2023-06-09,Dumbbells,Sports,C0116,East,USA,2,199,398,0,87.59
O01264,2023-12-19,Mixer,Home & Kitchen,C0036,South,Germany,2,416,832,10,95.72
O01265,2023-01-11,Cookware Set,Home & Kitchen,C0741,West,Canada,3,439,1317,10,319.07
O01266,2023-05-12,T-shirt,Fashion,C0696,East,Germany,3,254,762,5,184.2
O01267,2023-08-01,Running Shoes,Sports,C0762,West,India,5,180,900,0,125.25
O01268,2023-04-24,Dumbbells,Sports,C0300,East,Germany,2,395,790,0,141.52
O01269,2023-09-28,Vacuum Cleaner,Home & Kitchen,C0066,North,Germany,1,414,414,20,47.98
O01270,2023-12-06,Lipstick,Beauty,C0440,South,UK,5,491,2455,0,451.58
O01271,2023-02-10,Smartphone,Electronics,C0002,North,UK,4,389,1556,10,414.4
O01272,2023-03-27,Smartphone,Electronics,C0265,South,Germany,3,346,1038,0,188.77
O01273,2023-06-01,Toaster,Home & Kitchen,C0266,East,India,5,129,645,20,124.28
O01274,2023-04-03,Jeans,Fashion,C0580,South,Germany,1,351,351,0,94.37
O01275,2023-06-18,Face Cream,Beauty,C0697,North,USA,2,319,638,10,134.28
O01276,2023-02-14,Laptop,Electronics,C0232,North,USA,2,167,334,5,86.38
O01277,2023-09-01,Perfume,Beauty,C0512,North,UK,5,99,495,0,53.79
O01278,2023-06-26,Toaster,Home & Kitchen,C0662,East,UK,1,287,287,5,67.74
O01279,2023-06-16,Perfume,Beauty,C0367,North,India,1,65,65,5,8.81
O01280,2023-04-18,T-shirt,Fashion,C0064,East,USA,4,459,1836,10,194.87
O01281,2023-09-27,Tennis Racket,Sports,C0337,North,India,4,90,360,10,46.51
O01282,2023-05-24,Smartphone,Electronics,C0538,North,India,1,309,309,20,56.54
O01283,2023-09-03,Cookware Set,Home & Kitchen,C0188,East,Germany,1,274,274,5,68.01
O01284,2023-04-14,Yoga Mat,Sports,C0079,East,Germany,5,106,530,0,81.11
O01285,2023-12-14,T-shirt,Fashion,C0205,East,UK,5,115,575,10,110.27
O01286,2023-03-11,Hair Dryer,Beauty,C0391,West,USA,4,256,1024,0,217.44
O01287,2023-07-02,Hair Dryer,Beauty,C0252,West,USA,3,177,531,0,139.09
O01288,2023-03-10,Face Cream,Beauty,C0147,North,USA,5,199,995,15,131.91
O01289,2023-07-12,Air Purifier,Home & Kitchen,C0402,West,India,4,209,836,0,180.54
O01290,2023-11-29,Running Shoes,Sports,C0599,West,UK,3,51,153,0,36.68
O01291,2023-07-05,Air Purifier,Home & Kitchen,C0744,East,Canada,5,230,1150,5,223.74
O01292,2023-10-15,Jeans,Fashion,C0251,North,Canada,1,371,371,20,60.81
O01293,2023-05-08,Perfume,Beauty,C0506,North,Germany,1,113,113,0,14.99
O01294,2023-12-20,Dumbbells,Sports,C0480,East,India,2,434,868,0,233.06
O01295,2023-04-21,Handbag,Fashion,C0151,North,UK,5,259,1295,5,160.65
O01296,2023-03-23,Smartwatch,Electronics,C0234,East,UK,2,479,958,15,204.7
O01297,2023-10-05,Dumbbells,Sports,C0116,North,Germany,3,357,1071,0,197.76
O01298,2023-02-12,Lipstick,Beauty,C0613,South,UK,4,302,1208,0,199.3
